3.792000986091124651e+04,-8.417637533178469189e-01
3.792003999320075673e+04,-7.818677861728124956e-01
3.792007012549026695e+04,6.569235106229563692e-02
3.792010025777977717e+04,1.610106643683716365e-01
3.792013039006928739e+04,-5.287590217857325303e-01
3.792016052235879761e+04,-3.220213287367432731e-01
3.792019065464830783e+04,1.083923792527877739e+00
3.792022078693781805e+04,2.084766082241675811e+00
3.792025091922732827e+04,1.783354118544083988e+00
3.792028105151683849e+04,9.306416400491879237e-01
3.792031118380634871e+04,3.928660210588267310e-01
3.792034131609585893e+04,2.254149301157202800e-01
3.792037144838536915e+04,1.165717210027010786e-01
3.792040158067487937e+04,-1.371810860418526401e-01
3.792043171296438959e+04,-4.662868840108043145e-01
3.792046184525389981e+04,-5.764181784387704122e-01
3.792049197754341003e+04,-3.291057979689516189e-01
3.792052210983292025e+04,9.660639862102297915e-03
3.792055224212243047e+04,1.114193797429131605e-01
3.792058237441194069e+04,1.352489580694321743e-02
3.792061250670145091e+04,2.125340769662505472e-02
3.792064263899096113e+04,2.440921671824514139e-01
3.792067277128047135e+04,4.418132630268117311e-01
3.792070290356998157e+04,4.224919833026071769e-01
3.792073303585949179e+04,3.883577224565123998e-01
3.792076316814900201e+04,5.731979651514030882e-01
3.792079330043851223e+04,6.472628707608540921e-01
3.792082343272802245e+04,-7.084469232208352729e-03
3.792085356501752540e+04,-1.177954020519006884e+00
3.792088369730703562e+04,-1.491602794708594804e+00
3.792091382959654584e+04,-1.062670384831252701e-01
3.792094396188605606e+04,1.475501728271757518e+00
3.792097409417556628e+04,9.834531379620140568e-01
3.792100422646507650e+04,-9.280654694192942422e-01
3.792103435875458672e+04,-1.158632740794802274e+00
3.792106449104409694e+04,7.554620372163997066e-01
3.792109462333360716e+04,1.575328340180148112e+00
3.792112475562311738e+04,-7.470894826692443813e-02
3.792115488791262760e+04,-1.333168300970116960e+00
3.792118502020213782e+04,-3.941541063737737383e-01
3.792121515249164804e+04,5.551647707421454303e-01
3.792124528478115826e+04,7.728511889681838158e-03
3.792127541707066848e+04,-2.067376930489891462e-01
3.792130554936017870e+04,7.825118288302860270e-01
3.792133568164968892e+04,8.862026966835174768e-01
3.792136581393919914e+04,-5.538766854271983675e-01
3.792139594622870936e+04,-1.068466768748513873e+00
3.792142607851821958e+04,3.935100637163002624e-01
3.792145621080772980e+04,1.439435339453242646e+00
3.792148634309724002e+04,4.347287937946033853e-01
3.792151647538675024e+04,-8.417637533178469189e-01
3.792154660767626046e+04,-4.276443245623950951e-01
3.792157673996577068e+04,7.335645868623011934e-01
3.792160687225528090e+04,7.908843833774414911e-01
3.792163700454479113e+04,6.698043637724260257e-02
3.792166713683430135e+04,-3.220213287367432869e-02
3.792169726912381157e+04,1.146395930302806093e-01
3.792172740141331451e+04,-8.069854498142785548e-01
3.792175753370282473e+04,-2.047411608108213876e+00
3.792178766599233495e+04,-1.643596861872337556e+00
3.792181779828184517e+04,4.830319931051148263e-02
3.792184793057135539e+04,8.050533218418580717e-01
3.792187806286086561e+04,2.428040818675043788e-01
3.792190819515037583e+04,-2.125340769662505472e-02
3.792193832743988605e+04,5.294030644432059507e-01
3.792196845972939627e+04,9.377261092813964360e-01
3.792199859201890649e+04,8.430518386327938707e-01
3.792202872430841671e+04,6.337379749539108209e-01
3.792205885659792693e+04,4.379490070819708758e-01
3.792208898888743715e+04,3.877136797990388684e-01
3.792211912117694737e+04,6.691603211149524943e-01
3.792214925346645759e+04,8.011890658970173273e-01
3.792217938575596781e+04,2.878870678906484404e-01
3.792220951804547803e+04,-2.679217455089704103e-01
3.792223965033498826e+04,-2.640574895641294856e-02
3.792226978262449848e+04,8.514243931799492238e-01
3.792229991491400870e+04,1.596581747876772983e+00
3.792233004720351892e+04,1.479365984216598706e+00
3.792236017949302914e+04,2.756502573986522320e-01
3.792239031178253936e+04,-8.952192938881463613e-01
3.792242044407204958e+04,-4.952688035971111180e-01
3.792245057636155980e+04,8.862026966835174768e-01
3.792248070865107002e+04,1.257815310045719226e+00
3.792251084094058024e+04,6.517711693631683678e-01
3.792254097323009046e+04,4.765915665303800952e-01
3.792257110551960068e+04,1.790438587776292667e-01
3.792260123780911090e+04,-1.235917859691620491e+00
3.792263137009862112e+04,-1.963042019979187147e+00
3.792266150238813134e+04,-3.851375091691449648e-01
3.792269163467764156e+04,1.094228475047453797e+00
3.792272176696715178e+04,-5.796383917261378749e-02
3.792275189925666200e+04,-1.856774981496061905e+00
3.792278203154617222e+04,-1.463908960437234841e+00
3.792281216383568244e+04,-1.996532238167808213e-02
3.792284229612518538e+04,1.423334273016405305e-01
3.792287242841469561e+04,-4.224919833026071769e-01
3.792290256070420583e+04,-1.854842853523641089e-01
3.792293269299371605e+04,4.534060308613345747e-01
3.792296282528322627e+04,5.474362588524636086e-01
3.792299295757273649e+04,3.967302770036677528e-01
3.792302308986224671e+04,4.508298602314405601e-01
3.792305322215175693e+04,3.162249448194818791e-01
3.792308335444126715e+04,-2.260589727731937837e-01
3.792311348673077737e+04,-4.508298602314405601e-01
3.792314361902028759e+04,2.711419587963377897e-01
3.792317375130979781e+04,1.249442755498563873e+00
3.792320388359930803e+04,1.227545305144465360e+00
3.792323401588881825e+04,4.353728364520768612e-01
3.792326414817832847e+04,7.374288428071420487e-01
3.792329428046783869e+04,3.653009953189615633e+00
3.792332441275734891e+04,1.095516560362400682e+01
3.792335454504685913e+04,2.826767627916879633e+01
3.792338467733636935e+04,6.280510782884198306e+01
3.792341480962587957e+04,1.115372395492308186e+02
3.792344494191538979e+04,1.539706340795289634e+02
3.792347507420490001e+04,1.650069490579946034e+02
3.792350520649441023e+04,1.381220323644214147e+02
3.792353533878392045e+04,9.155646014377336428e+01
3.792356547107343067e+04,4.984310530453060295e+01
3.792359560336294089e+04,2.456121078540888547e+01
3.792362573565245111e+04,1.568565892276676799e+01
3.792365586794196133e+04,2.331047994459537520e+01
3.792368600023147155e+04,4.859430659168950939e+01
3.792371613252097450e+04,8.546961298799145368e+01
3.792374626481048472e+04,1.192921571878690656e+02
3.792377639709999494e+04,1.349507663190219660e+02
3.792380652938950516e+04,1.250846768491856267e+02
3.792383666167901538e+04,9.444177124925458600e+01
3.792386679396852560e+04,5.892732698819412462e+01
3.792389692625803582e+04,3.617845224091563239e+01
3.792392705854754604e+04,3.436225194684040218e+01
3.792395719083705626e+04,5.121813637823649401e+01
3.792398732312656648e+04,7.929066773219082620e+01
3.792401745541607670e+04,1.059179673627746467e+02
3.792404758770558692e+04,1.148547032778767516e+02
3.792407771999509714e+04,9.953099632861008672e+01
3.792410785228460736e+04,7.262997856860002344e+01
3.792413798457411758e+04,5.455492138660662960e+01
3.792416811686362780e+04,5.502571656921973897e+01
3.792419824915313802e+04,6.963904446729314657e+01
3.792422838144264824e+04,8.696572408130236909e+01
3.792425851373215846e+04,9.468457533112210456e+01
3.792428864602166868e+04,8.754536247302850427e+01
3.792431877831117890e+04,7.409324348637977664e+01
3.792434891060068912e+04,6.846881895866381740e+01
3.792437904289019934e+04,7.373708789679695030e+01
3.792440917517970956e+04,8.055749963944117553e+01
3.792443930746921978e+04,8.164915194385874031e+01
3.792446943975873000e+04,7.889007319924232320e+01
3.792449957204824022e+04,7.632356320921046233e+01
3.792452970433775045e+04,7.400050134370360411e+01
3.792455983662726067e+04,6.951732040503065946e+01
3.792458996891677089e+04,6.073193451443483326e+01
3.792462010120628111e+04,4.696487866828159241e+01
3.792465023349579133e+04,3.050765664186158688e+01
3.792468036578530155e+04,1.620990964595018369e+01
3.792471049807481177e+04,7.549468030904209037e+00
3.792474063036432199e+04,3.810800404270620056e+00
3.792477076265383221e+04,2.192965248697221980e+00
3.792480089494334243e+04,1.322863618450541345e+00
3.792483102723284537e+04,1.098092730992294541e+00
3.792486115952235559e+04,6.272975483791758400e-01
3.792489129181186581e+04,-7.445133120393503390e-01
3.792492142410137603e+04,-1.317067234533279896e+00
3.792495155639088625e+04,3.310379259413721020e-01
3.792498168868039647e+04,1.771117308052088113e+00
3.792501182096990669e+04,4.360168791095503371e-01
3.792504195325941691e+04,-1.186970617723635435e+00
3.792507208554892713e+04,5.989596714503424291e-02
3.792510221783843735e+04,1.551498761853629116e+00
3.792513235012794757e+04,-2.659896175365499826e-01
3.792516248241745780e+04,-2.677929369774757262e+00
3.792519261470696802e+04,-1.679663250690852649e+00
3.792522274699647824e+04,7.999009805820703756e-01
3.792525287928598846e+04,1.368590647131158855e+00
3.792528301157549868e+04,1.114837840086605025e+00
3.792531314386500890e+04,1.695764317127689713e+00
3.792534327615451912e+04,1.809759867500497332e+00
3.792537340844402934e+04,1.125142522606181084e+00
3.792540354073353956e+04,1.360218092584003502e+00
3.792543367302304978e+04,2.154966731906286181e+00
3.792546380531256000e+04,1.793658801063660047e+00
3.792549393760207022e+04,9.969780337689569949e-01
3.792552406989158044e+04,9.860293085919080713e-01
3.792555420218109066e+04,8.063414071568051344e-01
3.792558433447060088e+04,1.346049154119586810e-01
3.792561446676011110e+04,2.853108972607545368e-01
3.792564459904962132e+04,7.857320421176534619e-01
3.792567473133913154e+04,2.859549399182280682e-01
3.792570486362863448e+04,2.814466413159136260e-01
3.792573499591814470e+04,2.089918423501463618e+00
3.792576512820765493e+04,2.799653432037245704e+00
3.792579526049716515e+04,2.556849350169741464e-01
